"word","urlcount","totalcount","wordLen","Random Number","Rank"
"Lebensverlängerung",2.00,2.00,18,7932.00,915
"Lebensweg",2.00,2.00,9,202.00,915
"Meldeschluss",1.00,2.00,12,6905.00,915
"militärisch",2.00,2.00,11,6119.00,915
"Millimetern",2.00,2.00,11,431.00,915
"militanten",2.00,2.00,10,569.00,915
"lebst",1.00,2.00,5,7129.00,915
"Lebzeiten",2.00,2.00,9,6403.00,915
"Menschenrechtsverletzung",2.00,2.00,24,6117.00,915
"Milchzähne",1.00,2.00,10,7445.00,915
"leistungsfähigsten",2.00,2.00,18,6672.00,915
"leistungsfähiges",2.00,2.00,16,3297.00,915
"lecken",1.00,2.00,6,42.00,915
"Leistungsbewertung",2.00,2.00,18,2107.00,915
"Militärs",2.00,2.00,8,6783.00,915
"leistungsstarkes",2.00,2.00,16,3118.00,915
"meiste",2.00,2.00,6,2377.00,915
"minderwertigen",2.00,2.00,14,1318.00,915
"minderjähriges",2.00,2.00,14,3504.00,915
"Leistungsverbesserungen",2.00,2.00,23,2152.00,915
"Lebensgestaltung",2.00,2.00,16,6591.00,915
"minderjährigen",1.00,2.00,14,8299.00,915
"minderjährige",2.00,2.00,13,8278.00,915
"minderjährig",2.00,2.00,12,8676.00,915
"Milligramm",1.00,2.00,10,1620.00,915
"Lebenskraft",2.00,2.00,11,912.00,915
"Leckerbissen",2.00,2.00,12,9044.00,915
"leistungsstarken",2.00,2.00,16,6561.00,915
"Lebensmittelindustrie",2.00,2.00,21,605.00,915
"Meisterwerk",2.00,2.00,11,6117.00,915
"Millisekunden",2.00,2.00,13,3957.00,915
"Millisekunde",2.00,2.00,12,7105.00,915
"meistzitierte",2.00,2.00,13,6542.00,915
"Mekka",2.00,2.00,5,6779.00,915
"millionenfach",2.00,2.00,13,1973.00,915
"lebensnotwendig",2.00,2.00,15,726.00,915
"Lebensgrundlage",2.00,2.00,15,9456.00,915
"methodisch",2.00,2.00,10,8537.00,915
"Leichen",2.00,2.00,7,3345.00,915
"legitimierten",2.00,2.00,13,9921.00,915
"Lehm",2.00,2.00,4,2417.00,915
"Meyers",2.00,2.00,6,2973.00,915
"Lehraufträge",2.00,2.00,12,5860.00,915
"leiblichen",1.00,2.00,10,6515.00,915
"Metropolis",2.00,2.00,10,6853.00,915
"Lehrbüchern",2.00,2.00,11,4591.00,915
"menschenwürdigen",2.00,2.00,16,1759.00,915
"metabolische",2.00,2.00,12,6065.00,915
"leichtfertig",2.00,2.00,12,8241.00,915
"metabolisches",2.00,2.00,13,7426.00,915
"Lehrtätigkeit",2.00,2.00,13,3921.00,915
"Lehrinhalten",1.00,2.00,12,4120.00,915
"Lehrkörper",2.00,2.00,10,4065.00,915
"lehrt",2.00,2.00,5,4522.00,915
"metallischer",2.00,2.00,12,7498.00,915
"lehrkrфfte",1.00,2.00,10,7797.00,915
"Metalls",2.00,2.00,7,2313.00,915
"Lehrmittel",2.00,2.00,10,8853.00,915
"Metronom",2.00,2.00,8,9364.00,915
"Menüpunktes",2.00,2.00,11,864.00,915
"lebensbedrohenden",2.00,2.00,17,2956.00,915
"Leistungsbereitschaft",2.00,2.00,21,8086.00,915
"mentale",2.00,2.00,7,7394.00,915
"Mikrofon",2.00,2.00,8,5080.00,915
"leistenden",2.00,2.00,10,2483.00,915
"leisen",2.00,2.00,6,8606.00,915
"Mikroelektronik",2.00,2.00,15,1827.00,915
"leihen",2.00,2.00,6,6640.00,915
"Leerzeile",2.00,2.00,9,7716.00,915
"Leichtbau",2.00,2.00,9,2265.00,915
"leidvollen",2.00,2.00,10,6994.00,915
"Messina",1.00,2.00,7,5043.00,915
"Mietverhältnis",2.00,2.00,14,445.00,915
"merkwürdiger",2.00,2.00,12,3820.00,915
"leide",2.00,2.00,5,2157.00,915
"mietet",2.00,2.00,6,583.00,915
"Mieters",2.00,2.00,7,4475.00,915
"legendärer",2.00,2.00,10,4973.00,915
"legere",2.00,2.00,6,3670.00,915
"Messestand",2.00,2.00,10,7386.00,915
"lecker",2.00,2.00,6,1829.00,915
"Mentalitäten",2.00,2.00,12,505.00,915
"Leserin",2.00,2.00,7,7806.00,915
"Langstrecke",1.00,2.00,11,5117.00,915
"Misshandlungen",2.00,2.00,14,6423.00,915
"langweilige",2.00,2.00,11,4262.00,915
"Misshandlung",2.00,2.00,12,4156.00,915
"langwierig",2.00,2.00,10,8238.00,915
"langwierige",2.00,2.00,11,8029.00,915
"langwieriger",2.00,2.00,12,2303.00,915
"Lanzarote",2.00,2.00,9,557.00,915
"lateinischer",2.00,2.00,12,1848.00,915
"Laptops",2.00,2.00,7,2198.00,915
"letzterer",2.00,2.00,9,5343.00,915
"mehrjährige",2.00,2.00,11,1898.00,915
"Mehrkosten",2.00,2.00,10,1627.00,915
"Lesens",1.00,2.00,6,195.00,915
"Lesegeräte",2.00,2.00,10,6869.00,915
"Mehrpreis",2.00,2.00,9,158.00,915
"miserable",2.00,2.00,9,1442.00,915
"mischte",2.00,2.00,7,4962.00,915
"lateinische",2.00,2.00,11,6411.00,915
"meistbesuchten",2.00,2.00,14,6909.00,915
"Lappen",2.00,2.00,6,9405.00,915
"Mehrausgaben",2.00,2.00,12,8410.00,915
"mitbringt",1.00,2.00,9,104.00,915
"Mitbringsel",2.00,2.00,11,8901.00,915
"Liane",1.00,2.00,5,2443.00,915
"Landtagspräsidenten",2.00,2.00,19,3759.00,915
"Mitbestimmungsrechte",2.00,2.00,20,4861.00,915
"mitbestimmen",2.00,2.00,12,1266.00,915
"lfd",2.00,2.00,3,4749.00,915
"Meerschweinchen",2.00,2.00,15,4737.00,915
"mitbenutzt",1.00,2.00,10,333.00,915
"Leserschaft",2.00,2.00,11,1837.00,915
"Längen",2.00,2.00,6,5409.00,915
"lettischen",2.00,2.00,10,2048.00,915
"mitarbeitet",2.00,2.00,11,4671.00,915
"Mister",2.00,2.00,6,3594.00,915
"misszuverstehende",2.00,2.00,17,1606.00,915
"langhaarige",1.00,2.00,11,2376.00,915
"langjährig",2.00,2.00,10,2782.00,915
"mehrfachen",2.00,2.00,10,176.00,915
"letztjährigen",2.00,2.00,13,1760.00,915
"langlebiger",2.00,2.00,11,9456.00,915
"lau",2.00,2.00,3,4579.00,915
"Meerwasser",2.00,2.00,10,1340.00,915
"Ming",1.00,2.00,4,2417.00,915
"Ministerialrat",1.00,2.00,14,7016.00,915
"Minis",2.00,2.00,5,6500.00,915
"lautlos",2.00,2.00,7,5924.00,915
"Lawinen",2.00,2.00,7,4256.00,915
"lawinenartig",2.00,2.00,12,775.00,915
"Meinungsäußerung",2.00,2.00,16,4162.00,915
"Lawinengefahr",1.00,2.00,13,8551.00,915
"Leitgedanke",2.00,2.00,11,4390.00,915
"lateinischen",2.00,2.00,12,6913.00,915
"Leitfadens",2.00,2.00,10,5991.00,915
"Meidung",2.00,2.00,7,9681.00,915
"Mineralwasser",2.00,2.00,13,2550.00,915
"lebender",2.00,2.00,8,9370.00,915
"lebendiger",2.00,2.00,10,197.00,915
"Lebensabend",2.00,2.00,11,7816.00,915
"mineralischem",2.00,2.00,13,5981.00,915
"Lebensaufgabe",2.00,2.00,13,1068.00,915
"Leiterinnen",2.00,2.00,11,7184.00,915
"leitendes",2.00,2.00,9,6879.00,915
"moderierter",2.00,2.00,11,7138.00,915
"lax",2.00,2.00,3,6844.00,915
"Läufer",2.00,2.00,6,8290.00,915
"lesbische",2.00,2.00,9,3700.00,915
"Laubbäume",1.00,2.00,9,9830.00,915
"Laube",2.00,2.00,5,1606.00,915
"mehrtägige",2.00,2.00,10,3851.00,915
"laue",1.00,2.00,4,7581.00,915
"Mischformen",2.00,2.00,11,9512.00,915
"lauern",2.00,2.00,6,8025.00,915
"mehrtägigen",2.00,2.00,11,874.00,915
"mehrtägiger",2.00,2.00,11,4525.00,915
"lenke",1.00,2.00,5,2886.00,915
"Lernprozesse",2.00,2.00,12,4109.00,915
"Meile",2.00,2.00,5,5.00,915
"mehrwöchigen",2.00,2.00,12,8503.00,915
"Mehrzweckraum",2.00,2.00,13,803.00,915
"Laufstall",2.00,2.00,9,7616.00,915
"Lernens",2.00,2.00,7,76.00,915
"lernenden",2.00,2.00,9,1340.00,915
"Laufwerk",2.00,2.00,8,2597.00,915
"Ministerwechsel",2.00,2.00,15,2335.00,915
"Leopard",2.00,2.00,7,9854.00,915
"Lebenschancen",2.00,2.00,13,9076.00,915
"lesbare",2.00,2.00,7,8937.00,915
"Kriegsschäden",2.00,2.00,13,8931.00,915
"nachlassend",2.00,2.00,11,7020.00,915
"mächtige",2.00,2.00,8,8885.00,915
"kostenpflichtiger",2.00,2.00,17,3639.00,915
"Musikkorps",2.00,2.00,10,9886.00,915
"Lotterie",2.00,2.00,8,8608.00,915
"Kriegshafen",1.00,2.00,11,741.00,915
"Kriegseinwirkungen",2.00,2.00,18,5412.00,915
"Kostenkontrolle",2.00,2.00,15,2551.00,915
"Nachholbedarf",2.00,2.00,13,2144.00,915
"kostenintensiven",2.00,2.00,16,6051.00,915
"kostenintensive",2.00,2.00,15,3234.00,915
"Kriegsschiffe",2.00,2.00,13,8359.00,915
"Musikfestspiele",2.00,2.00,15,7401.00,915
"Musikerin",2.00,2.00,9,8982.00,915
"makaber",2.00,2.00,7,6342.00,915
"kostete",2.00,2.00,7,1499.00,915
"Kriegsrecht",2.00,2.00,11,8513.00,915
"Machtbereich",2.00,2.00,12,8930.00,915
"mahnte",2.00,2.00,6,6219.00,915
"Machiavelli",1.00,2.00,11,7909.00,915
"Luchs",2.00,2.00,5,8154.00,915
"Muskels",1.00,2.00,7,6374.00,915
"nachgesagt",2.00,2.00,10,4184.00,915
"musiziert",2.00,2.00,9,2634.00,915
"Lotterien",2.00,2.00,9,3164.00,915
"Manko",2.00,2.00,5,3560.00,915
"majestätischen",2.00,2.00,14,5634.00,915
"Mächte",2.00,2.00,6,1446.00,915
"Machtergreifung",2.00,2.00,15,231.00,915
"mannigfaltige",2.00,2.00,13,7301.00,915
"Musikwissenschaftler",2.00,2.00,20,7049.00,915
"Kriegsdienst",1.00,2.00,12,4017.00,915
"Kostenrechnung",2.00,2.00,14,4669.00,915
"nachhaltigem",2.00,2.00,12,6971.00,915
"musisches",2.00,2.00,9,7746.00,915
"nachprüfbar",2.00,2.00,11,7284.00,915
"Nachkriegsjahren",2.00,2.00,16,3295.00,915
"loslassen",2.00,2.00,9,228.00,915
"Mundarten",2.00,2.00,9,9435.00,915
"Manufakturen",2.00,2.00,12,5104.00,915
"Manz",2.00,2.00,4,7677.00,915
"losgeschickt",2.00,2.00,12,8743.00,915
"mündigen",2.00,2.00,8,8465.00,915
"losfahren",1.00,2.00,9,1091.00,915
"Mutanten",2.00,2.00,8,6642.00,915
"Marathonlauf",2.00,2.00,12,6491.00,915
"Nachprüfungen",2.00,2.00,13,3681.00,915
"loses",2.00,2.00,5,1924.00,915
"multilaterales",2.00,2.00,14,3703.00,915
"nachrechnen",2.00,2.00,11,8322.00,915
"löschte",2.00,2.00,7,4248.00,915
"nachrede",2.00,2.00,8,5427.00,915
"Mahnungen",2.00,2.00,9,2933.00,915
"kriminalpolizeilichen",1.00,2.00,21,7322.00,915
"Kriegszerstörungen",2.00,2.00,18,5073.00,915
"Lotte",2.00,2.00,5,9955.00,915
"machtlos",2.00,2.00,8,6529.00,915
"kostengünstigere",2.00,2.00,16,3860.00,915
"mürrischen",2.00,2.00,10,7415.00,915
"loszuwerden",2.00,2.00,11,1878.00,915
"Krisenmanagement",2.00,2.00,16,7218.00,915
"nachmachen",2.00,2.00,10,9218.00,915
"Lüftchen",2.00,2.00,8,921.00,915
"Mailserver",2.00,2.00,10,9354.00,915
"lösten",2.00,2.00,6,9821.00,915
"Mundpflege",2.00,2.00,10,9872.00,915
"mündlicher",2.00,2.00,10,5474.00,915
"Kriminologie",1.00,2.00,12,8787.00,915
"Krämpfe",2.00,2.00,7,5954.00,915
"Manuals",2.00,2.00,7,6620.00,915
"Lösungsmöglichkeiten",2.00,2.00,20,5060.00,915
"Lumpen",2.00,2.00,6,671.00,915
"Luzern",2.00,2.00,6,4333.00,915
"krasse",2.00,2.00,6,4773.00,915
"kräftiges",2.00,2.00,9,2155.00,915
"Luxemburger",2.00,2.00,11,8407.00,915
"kräftigem",2.00,2.00,9,8961.00,915
"lustigen",2.00,2.00,8,9236.00,915
"lustiges",1.00,2.00,8,7401.00,915
"luxuriös",2.00,2.00,8,6052.00,915
"nachbarliche",2.00,2.00,12,4506.00,915
"lukratives",2.00,2.00,10,3352.00,915
"nachahmen",2.00,2.00,9,8786.00,915
"Nabel",2.00,2.00,5,4450.00,915
"Kraftfahrzeugführer",1.00,2.00,19,3952.00,915
"luxuriösestes",2.00,2.00,13,8574.00,915
"kreativer",2.00,2.00,9,8465.00,915
"kreuzte",1.00,2.00,7,982.00,915
"manage",2.00,2.00,6,8051.00,915
"Krankenzimmer",2.00,2.00,13,2492.00,915
"malerisches",2.00,2.00,11,8830.00,915
"Nachbereitungen",2.00,2.00,15,6021.00,915
"lutherische",2.00,2.00,11,6182.00,915
"Kraftwerken",2.00,2.00,11,3092.00,915
"lustvolle",2.00,2.00,9,4561.00,915
"Kraftwerk",2.00,2.00,9,7346.00,915
"Malus",2.00,2.00,5,9538.00,915
"lutschen",2.00,2.00,8,8398.00,915
"mythischen",2.00,2.00,10,3110.00,915
"lustlos",2.00,2.00,7,7419.00,915
"krankhaft",2.00,2.00,9,2643.00,915
"malerische",2.00,2.00,10,7049.00,915
"krankhaften",2.00,2.00,11,4333.00,915
"Krankheitsfall",1.00,2.00,14,7077.00,915
"nachdenklich",2.00,2.00,12,2729.00,915
"nachbarlichen",2.00,2.00,13,8678.00,915
"Krankengeschichte",1.00,2.00,17,3085.00,915
"manifestieren",1.00,2.00,13,9038.00,915
"Mythologie",2.00,2.00,10,4653.00,915
"lфnder",2.00,2.00,6,1560.00,915
"kostspielige",2.00,2.00,12,6427.00,915
"mangelhaften",2.00,2.00,12,9870.00,915
"Mängeln",2.00,2.00,7,5271.00,915
"lфnge",2.00,2.00,5,2780.00,915
"Mutant",2.00,2.00,6,19.00,915
"Kreißsaal",2.00,2.00,9,5632.00,915
"kurioses",2.00,2.00,8,5780.00,915
"kreuzen",2.00,2.00,7,2474.00,915
"Manila",2.00,2.00,6,348.00,915
"köstlichen",2.00,2.00,10,4895.00,915
"köstliche",2.00,2.00,9,1602.00,915
"nachgebildet",1.00,2.00,12,4349.00,915
"Kreuzer",2.00,2.00,7,5319.00,915
"Mustang",2.00,2.00,7,8334.00,915
"mangelt",2.00,2.00,7,68.00,915
"kp",2.00,2.00,2,1504.00,915
"Mysterium",1.00,2.00,9,4895.00,915
"mancherlei",2.00,2.00,10,9732.00,915
"Muttersprache",1.00,2.00,13,7903.00,915
"kracht",1.00,2.00,6,2418.00,915
"Krebsfälle",2.00,2.00,10,2247.00,915
"Malediven",2.00,2.00,9,4614.00,915
"Musterung",2.00,2.00,9,4458.00,915
"Kreditaufnahme",2.00,2.00,14,577.00,915
"losschicken",1.00,2.00,11,5255.00,915
"Kreditbank",1.00,2.00,10,4783.00,915
"Nachfolgers",2.00,2.00,11,4619.00,915
"Kot",2.00,2.00,3,4764.00,915
"mutiger",2.00,2.00,7,3923.00,915
"Kreditbedingungen",2.00,2.00,17,6470.00,915
"Lyzeum",1.00,2.00,6,1602.00,915
"lіhrstr",2.00,2.00,7,6606.00,915
"Lyriker",1.00,2.00,7,8804.00,915
"lohnender",2.00,2.00,9,3806.00,915
"lockte",2.00,2.00,6,1045.00,915
"Lohnabbau",2.00,2.00,9,620.00,915
"markanten",2.00,2.00,9,2718.00,915
"lohnend",2.00,2.00,7,5171.00,915
"Moscheen",2.00,2.00,8,42.00,915
"lohnende",2.00,2.00,8,1009.00,915
"Lockmittel",2.00,2.00,10,6802.00,915
"moste",1.00,2.00,5,6228.00,915
"korrelierten",2.00,2.00,12,4683.00,915
"kulturhistorisch",2.00,2.00,16,4026.00,915
"Magengeschwür",2.00,2.00,13,9891.00,915
"maritimes",2.00,2.00,9,8112.00,915
"Korrelationen",2.00,2.00,13,5968.00,915
"korrespondierende",2.00,2.00,17,3663.00,915
"Mooren",2.00,2.00,6,6518.00,915
"Kryptographie",2.00,2.00,13,8331.00,915
"maritimem",2.00,2.00,9,5982.00,915
"Monuments",2.00,2.00,9,7965.00,915
"Marionettentheater",2.00,2.00,18,2741.00,915
"Lohnrückstände",1.00,2.00,14,9949.00,915
"monumentale",2.00,2.00,11,5748.00,915
"Kulturinstitut",1.00,2.00,14,3286.00,915
"Krug",2.00,2.00,4,342.00,915
"Marinestützpunkt",2.00,2.00,16,9314.00,915
"motivierter",2.00,2.00,11,7783.00,915
"logieren",2.00,2.00,8,8961.00,915
"Mörder",2.00,2.00,6,3943.00,915
"Markengeschäft",2.00,2.00,14,9774.00,915
"Mordes",2.00,2.00,6,7528.00,915
"Nächstenliebe",1.00,2.00,13,446.00,915
"kultisches",2.00,2.00,10,3772.00,915
"morde",2.00,2.00,5,5149.00,915
"Mahjongg",2.00,2.00,8,4809.00,915
"kultivierte",2.00,2.00,11,8872.00,915
"Morgenland",2.00,2.00,10,562.00,915
"Magens",2.00,2.00,6,7617.00,915
"Korrelation",2.00,2.00,11,4668.00,915
"logge",1.00,2.00,5,4738.00,915
"Mahlzeiten",2.00,2.00,10,8775.00,915
"kulturgeschichtlichen",2.00,2.00,21,8565.00,915
"Nachtarbeit",1.00,2.00,11,1088.00,915
"logistische",1.00,2.00,11,6436.00,915
"morgigen",2.00,2.00,8,6280.00,915
"nachstehen",2.00,2.00,10,8460.00,915
"kostbares",2.00,2.00,9,1292.00,915
"nächst",2.00,2.00,6,2879.00,915
"Marketinginstrument",2.00,2.00,19,4617.00,915
"Mahnbescheid",2.00,2.00,12,3163.00,915
"morphologische",2.00,2.00,14,9690.00,915
"Kugelgelenk",1.00,2.00,11,964.00,915
"krummer",2.00,2.00,7,6874.00,915
"logischer",2.00,2.00,9,6327.00,915
"magische",2.00,2.00,8,7833.00,915
"Korrosion",2.00,2.00,9,9160.00,915
"Madonna",2.00,2.00,7,7315.00,915
"nachteilige",2.00,2.00,11,5656.00,915
"Magersucht",2.00,2.00,10,6612.00,915
"mühsame",2.00,2.00,7,6241.00,915
"korrekter",1.00,2.00,9,3745.00,915
"lockerer",2.00,2.00,8,9514.00,915
"Monument",2.00,2.00,8,8277.00,915
"magisch",2.00,2.00,7,919.00,915
"Magnets",2.00,2.00,7,2889.00,915
"Lokaltermin",2.00,2.00,11,123.00,915
"Marder",2.00,2.00,6,7206.00,915
"nächtigen",2.00,2.00,9,7444.00,915
"kulturpolitische",2.00,2.00,16,4719.00,915
"märkisch",2.00,2.00,8,7130.00,915
"machtvoll",2.00,2.00,9,5655.00,915
"Mülltonne",1.00,2.00,9,9661.00,915
"Kulturräume",2.00,2.00,11,4365.00,915
"Marktanalysen",2.00,2.00,13,4015.00,915
"Marktentwicklung",2.00,2.00,16,3520.00,915
"märchenhafte",2.00,2.00,12,2310.00,915
"multifunktionales",2.00,2.00,17,9572.00,915
"locker",2.00,2.00,6,1192.00,915
"Nachrichtenmagazins",2.00,2.00,19,3422.00,915
"Mad",2.00,2.00,3,350.00,915
"lokalisiert",2.00,2.00,11,9633.00,915
"Markgraf",2.00,2.00,8,139.00,915
"Nachrüstung",2.00,2.00,11,9257.00,915
"Kulturkreis",2.00,2.00,11,4419.00,915
"Lokalisierung",2.00,2.00,13,8521.00,915
"Mafia",2.00,2.00,5,1877.00,915
"Krücken",2.00,2.00,7,3847.00,915
"Krönung",2.00,2.00,7,8310.00,915
"Kulturinstitute",2.00,2.00,15,5530.00,915
"Kronprinzessin",1.00,2.00,14,5246.00,915
"nachschlage",1.00,2.00,11,2146.00,915
"Lokalredaktion",1.00,2.00,14,7923.00,915
"Motorsport",2.00,2.00,10,4945.00,915
"Korrektorat",2.00,2.00,11,9801.00,915
"Marinen",2.00,2.00,7,4326.00,915
"Pfau",2.00,2.00,4,2880.00,915
"Ostgrenze",2.00,2.00,9,8037.00,915
"Oberkörper",1.00,2.00,10,7310.00,915
"Phänomene",2.00,2.00,9,7004.00,915
"praxisnahen",2.00,2.00,11,3930.00,915
"prädestiniert",2.00,2.00,13,7058.00,915
"Oberösterreich",2.00,2.00,14,8470.00,915
"Nutzflächen",2.00,2.00,11,4214.00,915
"potentiell",2.00,2.00,10,4207.00,915
"Schillers",2.00,2.00,9,1379.00,915
"Schnecke",1.00,2.00,8,3348.00,915
"Schnauzen",1.00,2.00,9,8875.00,915
"Praxisräumen",1.00,2.00,12,3682.00,915
"Papiere",2.00,2.00,7,1661.00,915
"schnitten",2.00,2.00,9,9883.00,915
"prachtvolle",2.00,2.00,11,8693.00,915
"Schwefelbad",2.00,2.00,11,5169.00,915
"Schulkameraden",2.00,2.00,14,3979.00,915
"pfeife",2.00,2.00,6,7504.00,915
"schöneres",2.00,2.00,9,3712.00,915
"potentieller",2.00,2.00,12,3451.00,915
"Pablo",2.00,2.00,5,8811.00,915
"Praxisräume",2.00,2.00,11,5753.00,915
"Praxiserfahrung",2.00,2.00,15,4359.00,915
"Pfändung",1.00,2.00,8,7892.00,915
"Pfennige",2.00,2.00,8,1698.00,915
"Organisationskomitee",2.00,2.00,20,5489.00,915
"Pappeln",2.00,2.00,7,4468.00,915
"Pfeile",1.00,2.00,6,3095.00,915
"Orchesterkonzert",1.00,2.00,16,4070.00,915
"Personalwesens",1.00,2.00,14,6758.00,915
"Potenzialen",2.00,2.00,11,7358.00,915
"Oberschwaben",2.00,2.00,12,6566.00,915
"Personalverwaltung",1.00,2.00,18,2422.00,915
"schlagkräftige",2.00,2.00,14,8343.00,915
"Oberseite",2.00,2.00,9,5192.00,915
"Organisator",2.00,2.00,11,7879.00,915
"seelischer",2.00,2.00,10,2788.00,915
"Potenzials",2.00,2.00,10,7460.00,915
"Schubkasten",1.00,2.00,11,3169.00,915
"sechswöchige",2.00,2.00,12,9832.00,915
"potentielles",1.00,2.00,12,2488.00,915
"Pfand",2.00,2.00,5,6334.00,915
"Papierkorb",2.00,2.00,10,2083.00,915
"präventiver",2.00,2.00,11,6497.00,915
"prächtig",2.00,2.00,8,7157.00,915
"ordentlich",2.00,2.00,10,8268.00,915
"Schönbrunn",2.00,2.00,10,588.00,915
"praxisbezogene",2.00,2.00,14,8559.00,915
"Schwanensee",2.00,2.00,11,2282.00,915
"Pfandes",2.00,2.00,7,1284.00,915
"Parabolantennen",1.00,2.00,15,2598.00,915
"seelisches",2.00,2.00,10,597.00,915
"Ozean",2.00,2.00,5,7071.00,915
"nutzlose",2.00,2.00,8,8459.00,915
"Papierrollenhalter",2.00,2.00,18,1159.00,915
"Ostseefahrt",1.00,2.00,11,3341.00,915
"schnödes",2.00,2.00,8,8633.00,915
"paĝo",1.00,2.00,4,9194.00,915
"Schneise",2.00,2.00,8,8845.00,915
"nфhere",2.00,2.00,6,8386.00,915
"praktizierende",2.00,2.00,14,8578.00,915
"persіnlich",2.00,2.00,10,4863.00,915
"perspektivisch",1.00,2.00,14,2441.00,915
"Schulbus",2.00,2.00,8,24.00,915
"Oberbau",1.00,2.00,7,8341.00,915
"Schulamt",2.00,2.00,8,9476.00,915
"optimistische",2.00,2.00,13,7555.00,915
"optionale",2.00,2.00,9,144.00,915
"Nymphe",1.00,2.00,6,2788.00,915
"Schwebebahn",1.00,2.00,11,4910.00,915
"praktischem",2.00,2.00,11,2787.00,915
"Ostseebäder",2.00,2.00,11,4895.00,915
"oberer",2.00,2.00,6,1707.00,915
"präpariert",2.00,2.00,10,6385.00,915
"pflanzlich",1.00,2.00,10,6682.00,915
"pflegender",2.00,2.00,10,4022.00,915
"optimales",2.00,2.00,9,668.00,915
"paletti",2.00,2.00,7,6437.00,915
"Schulbank",2.00,2.00,9,1655.00,915
"schulgrќndungsinitiative",2.00,2.00,24,6206.00,915
"schwächeren",2.00,2.00,11,9012.00,915
"Pessimismus",1.00,2.00,11,898.00,915
"prämierten",2.00,2.00,10,9705.00,915
"obdachloser",2.00,2.00,11,8539.00,915
"perverse",1.00,2.00,8,1906.00,915
"Schulbeginn",2.00,2.00,11,1513.00,915
"pflastern",2.00,2.00,9,1801.00,915
"Pakt",2.00,2.00,4,6902.00,915
"Oase",2.00,2.00,4,5636.00,915
"Ostwestfalens",2.00,2.00,13,9268.00,915
"praktizierenden",2.00,2.00,15,314.00,915
"ordre",2.00,2.00,5,8862.00,915
"prall",2.00,2.00,5,9688.00,915
"Schnellboote",2.00,2.00,12,647.00,915
"praktizierte",2.00,2.00,12,2448.00,915
"Oasen",2.00,2.00,5,3551.00,915
"Paläste",1.00,2.00,7,3560.00,915
"Ostseeinsel",2.00,2.00,11,4639.00,915
"pflegebedürftige",2.00,2.00,16,7117.00,915
"pflegebedürftigen",2.00,2.00,17,3520.00,915
"schwachem",2.00,2.00,9,4631.00,915
"obendrein",2.00,2.00,9,4193.00,915
"nützte",2.00,2.00,6,4038.00,915
"Personenkreise",1.00,2.00,14,321.00,915
"Personengruppen",2.00,2.00,15,2640.00,915
"Pfoten",2.00,2.00,6,8088.00,915
"Oberhoheit",1.00,2.00,10,9603.00,915
"pragmatischer",2.00,2.00,13,7305.00,915
"Pfadfinder",2.00,2.00,10,6088.00,915
"pragmatische",2.00,2.00,12,981.00,915
"Schnittführung",2.00,2.00,14,8749.00,915
"Schlafs",2.00,2.00,7,3023.00,915
"schnuppert",2.00,2.00,10,9713.00,915
"schwäbischer",2.00,2.00,12,707.00,915
"prägte",2.00,2.00,6,8084.00,915
"Packer",2.00,2.00,6,6195.00,915
"Papi",1.00,2.00,4,9522.00,915
"Präsidien",2.00,2.00,9,1984.00,915
"Schlaganfällen",2.00,2.00,14,698.00,915
"schnellstes",2.00,2.00,11,1336.00,915
"Schöffen",2.00,2.00,8,4778.00,915
"Präferenzen",2.00,2.00,11,8488.00,915
"sechzig",2.00,2.00,7,8868.00,915
"Seekrieg",2.00,2.00,8,4417.00,915
"Pfütze",2.00,2.00,6,3915.00,915
"Pförtner",2.00,2.00,8,7702.00,915
"oval",2.00,2.00,4,5289.00,915
"Optimierungen",2.00,2.00,13,8977.00,915
"Pannenhilfe",2.00,2.00,11,9856.00,915
"Praktikantinnen",2.00,2.00,15,6061.00,915
"Schneestürme",2.00,2.00,12,7042.00,915
"schnurgerade",2.00,2.00,12,9844.00,915
"schnurre",1.00,2.00,8,8351.00,915
"schwebt",2.00,2.00,7,4116.00,915
"schlachten",2.00,2.00,10,1352.00,915
"Seekarten",2.00,2.00,9,781.00,915
"praktikabel",2.00,2.00,11,8581.00,915
"Panzern",1.00,2.00,7,1358.00,915
"Obergrenze",2.00,2.00,10,6318.00,915
"Schnittpunkten",2.00,2.00,14,2295.00,915
"Optokoppler",1.00,2.00,11,4713.00,915
"Schnittpunkte",2.00,2.00,13,3463.00,915
"schuldet",2.00,2.00,8,1552.00,915
"Pantomimen",2.00,2.00,10,3931.00,915
"Ordnungsbehörden",2.00,2.00,16,2506.00,915
"Schlafräumen",1.00,2.00,12,3018.00,915
"pfiffige",2.00,2.00,8,5048.00,915
"oralen",2.00,2.00,6,6488.00,915
"persönlichem",2.00,2.00,12,4014.00,915
"Pokals",1.00,2.00,6,7300.00,915
"polizeilicher",2.00,2.00,13,4522.00,915
"Plakaten",1.00,2.00,8,4837.00,915
"Plakates",2.00,2.00,8,4337.00,915
"Schulunterrichts",2.00,2.00,16,3504.00,915
"Plaketten",2.00,2.00,9,6332.00,915
"Schranke",1.00,2.00,8,5836.00,915
"Patrizier",2.00,2.00,9,5846.00,915
"originell",2.00,2.00,9,8796.00,915
"partiellen",2.00,2.00,10,1695.00,915
"Partien",2.00,2.00,7,4699.00,915
"Partikel",2.00,2.00,8,1826.00,915
"schweizerisches",2.00,2.00,15,3382.00,915
