"word","urlcount","totalcount","wordLen","Random Number","Rank"
"Grimms",3.00,3.00,6,9733.00,1874
"gewaltsam",3.00,3.00,9,8619.00,1874
"flink",3.00,3.00,5,9042.00,1874
"geringfügiger",3.00,3.00,13,1661.00,1874
"Grips",3.00,3.00,5,6519.00,1874
"Gewaltakte",3.00,3.00,10,3932.00,1874
"Flipper",2.00,3.00,7,612.00,1874
"gerodet",3.00,3.00,7,9537.00,1874
"Großalarm",2.00,3.00,9,2817.00,1874
"Großaufnahmen",3.00,3.00,13,5672.00,1874
"geroutet",2.00,3.00,8,6746.00,1874
"Funktionsweisen",3.00,3.00,15,9497.00,1874
"gerieten",3.00,3.00,8,9436.00,1874
"geruchlos",3.00,3.00,9,649.00,1874
"Hausmeisterin",2.00,3.00,13,8414.00,1874
"frechen",3.00,3.00,7,9035.00,1874
"Gerichtsvollzieher",1.00,3.00,18,9364.00,1874
"häuslichen",2.00,3.00,10,2955.00,1874
"Funkgeräte",2.00,3.00,10,8684.00,1874
"flocken",3.00,3.00,7,3627.00,1874
"Großanlagen",2.00,3.00,11,3953.00,1874
"Gesamtmenge",3.00,3.00,11,120.00,1874
"Florians",3.00,3.00,8,5080.00,1874
"Hausgebrauch",3.00,3.00,12,9430.00,1874
"Hausfreund",1.00,3.00,10,8949.00,1874
"Geräuschentwicklung",3.00,3.00,19,6718.00,1874
"Gesamtkapazität",3.00,3.00,15,687.00,1874
"greifenden",3.00,3.00,10,9627.00,1874
"Gesamtleistung",3.00,3.00,14,9210.00,1874
"Fürth",3.00,3.00,5,9002.00,1874
"Geräuschpegel",3.00,3.00,13,1032.00,1874
"Gesamtmarkt",3.00,3.00,11,6216.00,1874
"Hälften",3.00,3.00,7,5251.00,1874
"Halden",2.00,3.00,6,7775.00,1874
"hausen",3.00,3.00,6,2890.00,1874
"fusionieren",3.00,3.00,11,6337.00,1874
"Frauenheld",3.00,3.00,10,4446.00,1874
"hauseigener",3.00,3.00,11,8014.00,1874
"fusionierte",3.00,3.00,11,4333.00,1874
"geraubt",3.00,3.00,7,2284.00,1874
"Hauptursachen",3.00,3.00,13,2080.00,1874
"geräumiger",3.00,3.00,10,6955.00,1874
"funktional",3.00,3.00,10,8049.00,1874
"gewähltes",3.00,3.00,9,113.00,1874
"floriert",3.00,3.00,8,1605.00,1874
"Funkausstellung",2.00,3.00,15,8180.00,1874
"Großbetrug",2.00,3.00,10,8673.00,1874
"Hausherrin",3.00,3.00,10,8118.00,1874
"Gesamtausgaben",2.00,3.00,14,8331.00,1874
"Großbuchstaben",3.00,3.00,14,3207.00,1874
"gewagten",3.00,3.00,8,3549.00,1874
"fürstlich",3.00,3.00,9,5414.00,1874
"grenzender",3.00,3.00,10,2550.00,1874
"fußballerisch",3.00,3.00,13,4567.00,1874
"Größenangaben",3.00,3.00,13,9961.00,1874
"Gesamtergebnis",3.00,3.00,14,3179.00,1874
"Furien",2.00,3.00,6,2749.00,1874
"furios",3.00,3.00,6,5821.00,1874
"Gewänder",3.00,3.00,8,4031.00,1874
"greise",3.00,3.00,6,1600.00,1874
"Greifer",3.00,3.00,7,6809.00,1874
"gewandert",2.00,3.00,9,8679.00,1874
"furchtbarsten",3.00,3.00,13,4574.00,1874
"Garn",3.00,3.00,4,1368.00,1874
"grundlegender",3.00,3.00,13,1785.00,1874
"Grundgedanken",3.00,3.00,13,1876.00,1874
"getaucht",3.00,3.00,8,2460.00,1874
"fokussiertes",3.00,3.00,12,5927.00,1874
"Golfspiel",3.00,3.00,9,7698.00,1874
"gescheite",3.00,3.00,9,1598.00,1874
"Golfplätze",3.00,3.00,10,4198.00,1874
"gegebener",3.00,3.00,9,5928.00,1874
"gründlichen",3.00,3.00,11,2820.00,1874
"geschehene",3.00,3.00,10,2367.00,1874
"gegebenes",3.00,3.00,9,3845.00,1874
"gefülltes",3.00,3.00,9,6943.00,1874
"Geschlechtsorgan",3.00,3.00,16,2403.00,1874
"Gründern",2.00,3.00,8,9143.00,1874
"getilgt",3.00,3.00,7,4288.00,1874
"Generalprobe",3.00,3.00,12,34.00,1874
"Geschlechtsteilen",3.00,3.00,17,4398.00,1874
"Handbuches",3.00,3.00,10,6142.00,1874
"Haupteingang",3.00,3.00,12,3840.00,1874
"Gewinde",2.00,3.00,7,9121.00,1874
"Gosse",3.00,3.00,5,445.00,1874
"Göttern",3.00,3.00,7,1420.00,1874
"geschätztes",3.00,3.00,11,415.00,1874
"gewettet",3.00,3.00,8,7422.00,1874
"gehobelt",2.00,3.00,8,2748.00,1874
"Handelsketten",3.00,3.00,13,2722.00,1874
"Gästezimmer",3.00,3.00,11,6624.00,1874
"goldrichtig",3.00,3.00,11,2977.00,1874
"Gartenarchitekten",2.00,3.00,17,1248.00,1874
"Gesundheitszustandes",1.00,3.00,20,7344.00,1874
"geschichtliche",3.00,3.00,14,4666.00,1874
"geschilderte",3.00,3.00,12,8161.00,1874
"genetische",2.00,3.00,10,732.00,1874
"genetischen",3.00,3.00,11,7203.00,1874
"gegangenen",3.00,3.00,10,8457.00,1874
"Hauptinteressen",3.00,3.00,15,4563.00,1874
"genießenden",3.00,3.00,11,9028.00,1874
"halbherzig",3.00,3.00,10,3520.00,1874
"Haupthaus",2.00,3.00,9,3499.00,1874
"folgenschweren",3.00,3.00,14,5987.00,1874
"Genialität",2.00,3.00,10,6928.00,1874
"gönnerhaftes",3.00,3.00,12,2468.00,1874
"Gasabgabe",1.00,3.00,9,21.00,1874
"gewichtigen",2.00,3.00,11,8171.00,1874
"getaner",3.00,3.00,7,3724.00,1874
"Gärtnerin",3.00,3.00,9,5956.00,1874
"Flugverkehr",3.00,3.00,11,6378.00,1874
"geschätzter",3.00,3.00,11,4568.00,1874
"genormt",3.00,3.00,7,1617.00,1874
"Grundgesetz",3.00,3.00,11,8151.00,1874
"Gasleitungen",3.00,3.00,12,831.00,1874
"generischen",3.00,3.00,11,6041.00,1874
"Gasheizungen",3.00,3.00,12,1978.00,1874
"geschiedene",3.00,3.00,11,8166.00,1874
"genormten",3.00,3.00,9,3133.00,1874
"geschicktes",3.00,3.00,11,6978.00,1874
"Grundidee",3.00,3.00,9,3481.00,1874
"Gorbatschow",3.00,3.00,11,5831.00,1874
"gescheut",3.00,3.00,8,3779.00,1874
"Gartens",3.00,3.00,7,121.00,1874
"Gartenschau",3.00,3.00,11,4423.00,1874
"geschenktes",3.00,3.00,11,6706.00,1874
"genügendes",3.00,3.00,10,8063.00,1874
"Gastronomen",3.00,3.00,11,841.00,1874
"Grundsatzentscheidung",3.00,3.00,21,4315.00,1874
"Hauptanliegen",3.00,3.00,13,4912.00,1874
"genehmigungspflichtige",2.00,3.00,22,1048.00,1874
"Götzendienst",3.00,3.00,12,9994.00,1874
"Geschäftszweck",3.00,3.00,14,7453.00,1874
"Handbremse",3.00,3.00,10,5623.00,1874
"ganzheitlicher",3.00,3.00,14,6367.00,1874
"getragene",3.00,3.00,9,7355.00,1874
"genüsslich",3.00,3.00,10,5379.00,1874
"Gegenbesuch",3.00,3.00,11,6492.00,1874
"geöffnetem",3.00,3.00,10,842.00,1874
"gastierten",3.00,3.00,10,8596.00,1874
"Geheimsprache",3.00,3.00,13,2813.00,1874
"Getränkehersteller",2.00,3.00,18,5012.00,1874
"genehm",3.00,3.00,6,8497.00,1874
"geometrisches",1.00,3.00,13,9558.00,1874
"ganzem",3.00,3.00,6,1704.00,1874
"geometrischem",2.00,3.00,13,8040.00,1874
"Gaswerk",3.00,3.00,7,6887.00,1874
"Frühjahrs",3.00,3.00,9,2058.00,1874
"Hauptschwierigkeit",3.00,3.00,18,1283.00,1874
"Geschäftspapiere",3.00,3.00,16,5389.00,1874
"geschmacklosen",3.00,3.00,14,7151.00,1874
"Gouverneurs",3.00,3.00,11,116.00,1874
"gesundheitsschädigend",3.00,3.00,21,9031.00,1874
"Geheimniskrämerei",3.00,3.00,17,4254.00,1874
"Geschäftsmannes",2.00,3.00,15,9589.00,1874
"halbjährlich",3.00,3.00,12,7789.00,1874
"Hakenkreuzen",3.00,3.00,12,1061.00,1874
"geheimnisvolles",3.00,3.00,15,4783.00,1874
"Geschmacksrichtungen",2.00,3.00,20,6405.00,1874
"föderalistische",3.00,3.00,15,5009.00,1874
"Genehmigungsverfahren",3.00,3.00,21,3168.00,1874
"geneigten",3.00,3.00,9,5551.00,1874
"Generalanwalt",3.00,3.00,13,8689.00,1874
"Flutwellen",3.00,3.00,10,1408.00,1874
"Gasthofs",3.00,3.00,8,3022.00,1874
"Grundrechts",2.00,3.00,11,3760.00,1874
"Genen",3.00,3.00,5,8492.00,1874
"freimütig",3.00,3.00,9,4139.00,1874
"genussvoll",3.00,3.00,10,4528.00,1874
"getippten",3.00,3.00,9,6433.00,1874
"Grundrechtes",3.00,3.00,12,8430.00,1874
"Fohlen",1.00,3.00,6,5085.00,1874
"getoastetem",3.00,3.00,11,4889.00,1874
"genussreich",2.00,3.00,11,2359.00,1874
"Freimaurer",3.00,3.00,10,9880.00,1874
"lockern",2.00,3.00,7,6104.00,1874
"Ladehemmung",2.00,3.00,11,5752.00,1874
"Ladegut",2.00,3.00,7,3279.00,1874
"kurzweiliges",3.00,3.00,12,992.00,1874
"Löffel",3.00,3.00,6,2669.00,1874
"Leistungszentrum",2.00,3.00,16,3318.00,1874
"langhaarige",3.00,3.00,11,2474.00,1874
"logischem",3.00,3.00,9,1511.00,1874
"marginal",3.00,3.00,8,7119.00,1874
"Lichtquelle",3.00,3.00,11,8934.00,1874
"liften",3.00,3.00,6,3318.00,1874
"Marktforschern",3.00,3.00,14,1674.00,1874
"lernfähige",3.00,3.00,10,4820.00,1874
"lease",2.00,3.00,5,3451.00,1874
"lauwarm",3.00,3.00,7,5260.00,1874
"Lernprozessen",3.00,3.00,13,1174.00,1874
"Lichtjahre",3.00,3.00,10,2519.00,1874
"Lichtgeschwindigkeit",3.00,3.00,20,9177.00,1874
"Lichtquellen",3.00,3.00,12,8943.00,1874
"lache",3.00,3.00,5,9169.00,1874
"Leopolds",2.00,3.00,8,5277.00,1874
"läuteten",2.00,3.00,8,1318.00,1874
"Lippe",3.00,3.00,5,349.00,1874
"Liquidator",2.00,3.00,10,8994.00,1874
"Markterfolg",3.00,3.00,11,5337.00,1874
"lachte",3.00,3.00,6,1610.00,1874
"limitierender",3.00,3.00,13,1278.00,1874
"lind",2.00,3.00,4,7817.00,1874
"linden",3.00,3.00,6,7545.00,1874
"Linderung",3.00,3.00,9,7079.00,1874
"landeseigene",3.00,3.00,12,6210.00,1874
"Lernprozess",3.00,3.00,11,3672.00,1874
"Landesgrenze",3.00,3.00,12,16.00,1874
"Liköre",3.00,3.00,6,7119.00,1874
"Linienflug",3.00,3.00,10,4605.00,1874
"lernst",3.00,3.00,6,4999.00,1874
"marktgerechtes",3.00,3.00,14,6869.00,1874
"marktgerechten",3.00,3.00,14,762.00,1874
"lackieren",3.00,3.00,9,3830.00,1874
"lächerliche",3.00,3.00,11,6619.00,1874
"Marktöffnung",3.00,3.00,12,7017.00,1874
"liebenden",3.00,3.00,9,3278.00,1874
"Lacks",3.00,3.00,5,1222.00,1874
"Leitgedanken",2.00,3.00,12,1099.00,1874
"Kühltruhe",2.00,3.00,9,7172.00,1874
"Leiterinnen",3.00,3.00,11,1558.00,1874
"Landstreicher",3.00,3.00,13,5864.00,1874
"liquide",3.00,3.00,7,4685.00,1874
"liebend",3.00,3.00,7,3217.00,1874
"laben",3.00,3.00,5,4735.00,1874
"lobende",3.00,3.00,7,9532.00,1874
"Lobes",3.00,3.00,5,6822.00,1874
"längerfristiges",3.00,3.00,15,5145.00,1874
"Lochkarten",3.00,3.00,10,4441.00,1874
"löchrigen",3.00,3.00,9,7007.00,1874
"Leitbetrieb",3.00,3.00,11,9240.00,1874
"Lebensform",3.00,3.00,10,908.00,1874
"Landtage",3.00,3.00,8,7985.00,1874
"liebenswert",3.00,3.00,11,1354.00,1874
"Lebendigkeit",3.00,3.00,12,4405.00,1874
"Markisen",3.00,3.00,8,189.00,1874
"Lichtverhältnissen",3.00,3.00,18,1572.00,1874
"Lebensabend",3.00,3.00,11,1179.00,1874
"logt",2.00,3.00,4,7357.00,1874
"Leitmotiv",3.00,3.00,9,9146.00,1874
"Lid",3.00,3.00,3,4003.00,1874
"Lebensbereichs",3.00,3.00,14,9095.00,1874
"kühlenden",3.00,3.00,9,7402.00,1874
"litten",3.00,3.00,6,5240.00,1874
"Markenname",3.00,3.00,10,5940.00,1874
"Markenartikel",3.00,3.00,13,3140.00,1874
"Lesegerät",3.00,3.00,9,3121.00,1874
"liquidiert",3.00,3.00,10,8371.00,1874
"Literaturhinweise",3.00,3.00,17,9564.00,1874
"lebhafte",3.00,3.00,8,1579.00,1874
"Lagerliste",2.00,3.00,10,2269.00,1874
"Lehrers",3.00,3.00,7,632.00,1874
"Laufs",3.00,3.00,5,1947.00,1874
"Lieblingssport",3.00,3.00,14,2268.00,1874
"Mangan",1.00,3.00,6,1086.00,1874
"Landesleitung",3.00,3.00,13,9877.00,1874
"Machtkampfes",3.00,3.00,12,8121.00,1874
"lässiger",3.00,3.00,8,7373.00,1874
"Mädchennamen",1.00,3.00,12,4904.00,1874
"Lastwagen",3.00,3.00,9,5034.00,1874
"Lagers",3.00,3.00,6,2407.00,1874
"Magd",3.00,3.00,4,179.00,1874
"Leutnant",2.00,3.00,8,4026.00,1874
"Mandarine",3.00,3.00,9,9256.00,1874
"Lagerraum",3.00,3.00,9,1257.00,1874
"Laufschuhe",3.00,3.00,10,3783.00,1874
"Ladungen",3.00,3.00,8,2063.00,1874
"Leibe",3.00,3.00,5,184.00,1874
"lebenswerten",3.00,3.00,12,3940.00,1874
"Lyriker",3.00,3.00,7,3668.00,1874
"Lasche",3.00,3.00,6,9296.00,1874
"lehrte",3.00,3.00,6,8559.00,1874
"lähmende",3.00,3.00,8,7428.00,1874
"kümmerte",3.00,3.00,8,337.00,1874
"Mächten",3.00,3.00,7,2529.00,1874
"Laufschrift",3.00,3.00,11,5793.00,1874
"Machern",3.00,3.00,7,3961.00,1874
"kumulierte",3.00,3.00,10,3257.00,1874
"kumulierten",3.00,3.00,11,6223.00,1874
"Lebenszyklus",3.00,3.00,12,3064.00,1874
"leuchtender",2.00,3.00,11,2335.00,1874
"lebenswichtiger",1.00,3.00,15,3683.00,1874
"Kundschaften",3.00,3.00,12,8885.00,1874
"Lehranstalt",3.00,3.00,11,3130.00,1874
"Leuchtkraft",3.00,3.00,11,8287.00,1874
"leckeres",3.00,3.00,8,9102.00,1874
"legendärem",2.00,3.00,10,1767.00,1874
"leckst",3.00,3.00,6,9016.00,1874
"malst",1.00,3.00,5,7642.00,1874
"legendärer",3.00,3.00,10,9321.00,1874
"Liederabend",3.00,3.00,11,3144.00,1874
"Kunstdrucke",2.00,3.00,11,9914.00,1874
"Kundgebung",2.00,3.00,10,5051.00,1874
"Laubbäume",2.00,3.00,9,4303.00,1874
"liebte",2.00,3.00,6,5426.00,1874
"kündigten",3.00,3.00,9,7314.00,1874
"Leerlauf",3.00,3.00,8,6353.00,1874
"Liechtensteiner",2.00,3.00,15,3266.00,1874
"Majors",2.00,3.00,6,2515.00,1874
"magnetischer",1.00,3.00,12,8837.00,1874
"Leiber",3.00,3.00,6,5691.00,1874
"künstlerischem",3.00,3.00,14,8383.00,1874
"lateinamerikanisch",3.00,3.00,18,193.00,1874
"Kundengelder",3.00,3.00,12,6490.00,1874
"legitimer",2.00,3.00,9,1039.00,1874
"mancherlei",3.00,3.00,10,558.00,1874
"Kunstakademie",3.00,3.00,13,6922.00,1874
"legitim",3.00,3.00,7,2255.00,1874
"mageren",3.00,3.00,7,2626.00,1874
"Lateinamerikas",3.00,3.00,14,8798.00,1874
"latent",3.00,3.00,6,2844.00,1874
"Mähne",3.00,3.00,5,2017.00,1874
"legeren",3.00,3.00,7,780.00,1874
"Managementpositionen",3.00,3.00,20,9400.00,1874
"Lago",3.00,3.00,4,2598.00,1874
"legitime",3.00,3.00,8,8771.00,1874
"kursierten",3.00,3.00,10,1728.00,1874
"Kurzbeschreibungen",3.00,3.00,18,5022.00,1874
"lädierten",3.00,3.00,9,4347.00,1874
"leiseste",3.00,3.00,8,4650.00,1874
"libanesischen",2.00,3.00,13,8585.00,1874
"leihweise",3.00,3.00,9,3019.00,1874
"letztgenannte",3.00,3.00,13,6554.00,1874
"Lesezugriff",3.00,3.00,11,5004.00,1874
"losgeschickt",3.00,3.00,12,3583.00,1874
"Mannsbilder",3.00,3.00,11,7557.00,1874
"männliches",3.00,3.00,10,8001.00,1874
"leidige",3.00,3.00,7,5950.00,1874
"lebenslängliche",2.00,3.00,15,7427.00,1874
"Landgasthaus",2.00,3.00,12,7726.00,1874
"lettischen",2.00,3.00,10,7945.00,1874
"Manschette",2.00,3.00,10,9908.00,1874
"Loren",3.00,3.00,5,849.00,1874
"lebensgefährlich",3.00,3.00,16,9373.00,1874
"lohnendes",3.00,3.00,9,292.00,1874
"Märchenbuch",2.00,3.00,11,4325.00,1874
"liberalere",3.00,3.00,10,9073.00,1874
"Mappe",3.00,3.00,5,9665.00,1874
"Leistungsniveau",3.00,3.00,15,8334.00,1874
"Langstrecken",3.00,3.00,12,6562.00,1874
"Lorbeerkranz",3.00,3.00,12,8475.00,1874
"Leistungsbereitschaft",3.00,3.00,21,9382.00,1874
"langsameren",3.00,3.00,11,5783.00,1874
"Liebesbrief",3.00,3.00,11,6669.00,1874
"Liebesbriefe",3.00,3.00,12,5742.00,1874
"leistungsbezogener",3.00,3.00,18,6454.00,1874
"Liebesgeschichten",2.00,3.00,17,426.00,1874
"Luftdruck",3.00,3.00,9,4007.00,1874
"Londons",3.00,3.00,7,843.00,1874
"Kurbelwelle",2.00,3.00,11,6656.00,1874
"Lebensmittelhandel",3.00,3.00,18,4761.00,1874
"lambda",3.00,3.00,6,1084.00,1874
"lukrative",3.00,3.00,9,2536.00,1874
"lukratives",3.00,3.00,10,8471.00,1874
"liebevoller",3.00,3.00,11,4004.00,1874
"Lungenentzündung",2.00,3.00,16,5238.00,1874
"lärmen",3.00,3.00,6,9350.00,1874
"Kurden",3.00,3.00,6,243.00,1874
"Luftverkehr",3.00,3.00,11,6651.00,1874
"kurbelt",3.00,3.00,7,9707.00,1874
"lustvolles",3.00,3.00,10,1878.00,1874
"lieblich",3.00,3.00,8,9135.00,1874
"lutschen",3.00,3.00,8,8308.00,1874
"Lüttich",3.00,3.00,7,1010.00,1874
"Manifestationen",3.00,3.00,15,6374.00,1874
"Lupen",3.00,3.00,5,3357.00,1874
"leichtfüßig",3.00,3.00,11,8567.00,1874
"langjähriges",3.00,3.00,12,9591.00,1874
"Leichtsinn",3.00,3.00,10,6792.00,1874
"Lebensmut",3.00,3.00,9,8496.00,1874
"Liebeslieder",3.00,3.00,12,7752.00,1874
"Kurierdienst",3.00,3.00,12,5192.00,1874
"lebensnah",3.00,3.00,9,3488.00,1874
"Kulturreferent",3.00,3.00,14,1691.00,1874
"leichtfüßige",2.00,3.00,12,8717.00,1874
"kuriosen",3.00,3.00,8,1044.00,1874
"Kurhotel",3.00,3.00,8,9991.00,1874
"kulturkritischer",3.00,3.00,16,7932.00,1874
"luftige",3.00,3.00,7,3083.00,1874
"Lebensräumen",3.00,3.00,12,4778.00,1874
"Luftschacht",3.00,3.00,11,1914.00,1874
"Manitus",1.00,3.00,7,605.00,1874
"leichtgläubig",3.00,3.00,13,7997.00,1874
"Milliardär",3.00,3.00,10,2191.00,1874
"oberflächliche",3.00,3.00,14,2891.00,1874
"norddeutsche",2.00,3.00,12,5918.00,1874
"Oberflächlichkeit",3.00,3.00,17,7653.00,1874
"murren",2.00,3.00,6,253.00,1874
"Obergrenzen",2.00,3.00,11,6045.00,1874
"neugierigen",3.00,3.00,11,7529.00,1874
"Musikbox",3.00,3.00,8,1790.00,1874
"Musikfreunde",3.00,3.00,12,659.00,1874
"mehrwöchigen",3.00,3.00,12,6800.00,1874
"moderneren",3.00,3.00,10,9430.00,1874
"Millenniums",3.00,3.00,11,9569.00,1874
"Modellcharakter",2.00,3.00,15,6948.00,1874
"Musikkapellen",3.00,3.00,13,8376.00,1874
"neugieriger",3.00,3.00,11,7750.00,1874
"Menschenrechts",3.00,3.00,14,5144.00,1874
"nonverbaler",3.00,3.00,11,9921.00,1874
"Millimetern",3.00,3.00,11,6665.00,1874
"Möbelstücken",3.00,3.00,12,4337.00,1874
"Musikwettbewerb",3.00,3.00,15,8644.00,1874
"Millionenbetrag",2.00,3.00,15,8584.00,1874
"Möbelhersteller",2.00,3.00,15,6487.00,1874
"Musikhalle",3.00,3.00,10,2602.00,1874
"Meinungsumfragen",3.00,3.00,16,7468.00,1874
"mystische",3.00,3.00,9,6605.00,1874
"melancholische",3.00,3.00,14,1490.00,1874
"Meisterwerken",3.00,3.00,13,6446.00,1874
"Multitasking",1.00,3.00,12,4068.00,1874
"Mumie",3.00,3.00,5,9501.00,1874
"Mumien",3.00,3.00,6,5525.00,1874
"neuerlicher",3.00,3.00,11,6150.00,1874
"Meisterhand",3.00,3.00,11,7252.00,1874
"Neuerscheinung",3.00,3.00,14,957.00,1874
"Münzprägung",2.00,3.00,11,3871.00,1874
"Nebenrolle",3.00,3.00,10,5374.00,1874
"Militäreinsatz",3.00,3.00,14,6030.00,1874
"Modellierung",3.00,3.00,12,4344.00,1874
"Oberarzt",1.00,3.00,8,4871.00,1874
"mündige",3.00,3.00,7,4882.00,1874
"mündlich",3.00,3.00,8,782.00,1874
"nordischer",3.00,3.00,10,9457.00,1874
"modelliert",3.00,3.00,10,9151.00,1874
"Meinungsforscher",3.00,3.00,16,7865.00,1874
"neugeborener",3.00,3.00,12,678.00,1874
"Mundwinkel",3.00,3.00,10,1002.00,1874
"mehrseitigen",3.00,3.00,12,6355.00,1874
"militanter",3.00,3.00,10,9195.00,1874
"Ochse",2.00,3.00,5,9963.00,1874
"mixte",3.00,3.00,5,30.00,1874
"Mutmaßungen",3.00,3.00,11,6517.00,1874
"neunjähriger",3.00,3.00,12,970.00,1874
"obsolete",3.00,3.00,8,4716.00,1874
"Minderwertigkeitsgefühle",2.00,3.00,24,1315.00,1874
"meditieren",3.00,3.00,10,3504.00,1874
"mediterranes",3.00,3.00,12,6597.00,1874
"Nomen",3.00,3.00,5,5338.00,1874
"mütterlichen",3.00,3.00,12,235.00,1874
"mindert",3.00,3.00,7,7123.00,1874
"Medienunternehmen",3.00,3.00,17,110.00,1874
"Meerwasser",3.00,3.00,10,5621.00,1874
"naturgetreue",3.00,3.00,12,445.00,1874
"mittelschwere",3.00,3.00,13,5657.00,1874
"Mindesteinsatz",1.00,3.00,14,1602.00,1874
"Mindestgeschwindigkeit",3.00,3.00,22,8181.00,1874
"Medienpolitik",3.00,3.00,13,7766.00,1874
"Muttern",3.00,3.00,7,5818.00,1874
"Mittelmeerraum",3.00,3.00,14,9550.00,1874
"mittellos",3.00,3.00,9,7072.00,1874
"mechanischer",3.00,3.00,12,5675.00,1874
"mazedonischen",3.00,3.00,13,2306.00,1874
"Medienunternehmens",2.00,3.00,18,9631.00,1874
"Neulingen",3.00,3.00,9,7547.00,1874
"modernstes",2.00,3.00,10,8824.00,1874
"Neujahrs",2.00,3.00,8,3317.00,1874
"mehrmaligen",3.00,3.00,11,5833.00,1874
"Neujahrstag",3.00,3.00,11,4662.00,1874
"Muskelkraft",3.00,3.00,11,2909.00,1874
"Neandertal",2.00,3.00,10,4314.00,1874
"Neujahrswünsche",2.00,3.00,15,3958.00,1874
"mitwirkt",2.00,3.00,8,8569.00,1874
"Neuland",3.00,3.00,7,7000.00,1874
"mittelständischer",3.00,3.00,17,5359.00,1874
"Müßiggang",3.00,3.00,9,6567.00,1874
"musisch",3.00,3.00,7,7631.00,1874
"neunhundert",3.00,3.00,11,2204.00,1874
"musterhafte",3.00,3.00,11,4908.00,1874
"Netzadapter",3.00,3.00,11,4480.00,1874
"mittig",1.00,3.00,6,443.00,1874
"obliegen",3.00,3.00,8,9742.00,1874
"Minderheitsbeteiligung",2.00,3.00,22,5920.00,1874
"obliegende",3.00,3.00,10,648.00,1874
"minderjährig",3.00,3.00,12,8644.00,1874
"obligaten",3.00,3.00,9,9532.00,1874
"obligatorisch",3.00,3.00,13,2686.00,1874
"nautische",3.00,3.00,9,9791.00,1874
"notwendiges",3.00,3.00,11,1919.00,1874
"moralisches",3.00,3.00,11,600.00,1874
"Mietverhältnisses",3.00,3.00,17,1639.00,1874
"Netzwerkkapazität",2.00,3.00,17,8012.00,1874
"Mietverträgen",3.00,3.00,13,1124.00,1874
"Mietzins",3.00,3.00,8,8477.00,1874
"Notwehr",3.00,3.00,7,5654.00,1874
"Messina",3.00,3.00,7,8718.00,1874
"Mönche",2.00,3.00,6,3050.00,1874
"Monatszeitschrift",3.00,3.00,17,821.00,1874
"Multis",3.00,3.00,6,212.00,1874
"mörderisches",3.00,3.00,12,7948.00,1874
"Notlügen",3.00,3.00,8,7158.00,1874
"Messern",3.00,3.00,7,6828.00,1874
"monatlichem",3.00,3.00,11,5349.00,1874
"Messeleitung",3.00,3.00,12,8779.00,1874
"Neuanschaffung",3.00,3.00,14,6144.00,1874
"Messebesucher",3.00,3.00,13,138.00,1874
"Messebesuch",2.00,3.00,11,1293.00,1874
"Mikroelektronik",3.00,3.00,15,3402.00,1874
"Mosaike",2.00,3.00,7,9214.00,1874
"Moscheen",3.00,3.00,8,8803.00,1874
"mörderischer",3.00,3.00,12,7809.00,1874
"monopolistischen",1.00,3.00,16,657.00,1874
"Mexikaner",3.00,3.00,9,5599.00,1874
"Nettoeinkommen",3.00,3.00,14,4254.00,1874
"Nettigkeit",3.00,3.00,10,8230.00,1874
"mexikanischer",3.00,3.00,13,3261.00,1874
"Nestlé",3.00,3.00,6,6267.00,1874
"Notenbank",3.00,3.00,9,4684.00,1874
"Netzdienst",2.00,3.00,10,4117.00,1874
"miesen",3.00,3.00,6,3379.00,1874
"meteorologische",2.00,3.00,15,1333.00,1874
"Notrufen",1.00,3.00,8,1731.00,1874
"Metaphern",3.00,3.00,9,3151.00,1874
"Mietverhältnis",2.00,3.00,14,9762.00,1874
"Mietobjekt",3.00,3.00,10,4748.00,1874
"monoton",3.00,3.00,7,5524.00,1874
"Notiz",3.00,3.00,5,1420.00,1874
"nervlich",3.00,3.00,8,3570.00,1874
"Mondlandung",3.00,3.00,11,8219.00,1874
"Notars",3.00,3.00,6,7758.00,1874
"Nervensystems",3.00,3.00,13,4673.00,1874
"nostalgischem",3.00,3.00,13,1614.00,1874
"nostalgische",3.00,3.00,12,4422.00,1874
"merkwürdiges",3.00,3.00,12,7929.00,1874
"Mondschein",3.00,3.00,10,2074.00,1874
"nörgeln",3.00,3.00,7,8485.00,1874
"normierte",3.00,3.00,9,507.00,1874
"negativem",3.00,3.00,9,3266.00,1874
"mikroskopisch",3.00,3.00,13,3933.00,1874
"Nebenzimmer",3.00,3.00,11,7649.00,1874
"Nebenwirkung",3.00,3.00,12,5568.00,1874
"Nutzens",3.00,3.00,7,2365.00,1874
"Opernhäuser",2.00,3.00,11,499.00,1874
"Menschenrechtsverletzungen",3.00,3.00,26,6420.00,1874
"Normalbetrieb",3.00,3.00,13,3168.00,1874
"menschenwürdige",3.00,3.00,15,7102.00,1874
"Menschenmasse",1.00,3.00,13,2289.00,1874
"Nut",3.00,3.00,3,5110.00,1874
"Müllhalde",3.00,3.00,9,9783.00,1874
"modisches",2.00,3.00,9,9793.00,1874
"nebenstehenden",3.00,3.00,14,197.00,1874
"nebenstehendem",3.00,3.00,14,3677.00,1874
"Modewort",3.00,3.00,8,7998.00,1874
"milden",3.00,3.00,6,3617.00,1874
"Nutzungsart",2.00,3.00,11,2536.00,1874
"Meldepflichten",3.00,3.00,14,90.00,1874
"Nylons",3.00,3.00,6,7111.00,1874
