"word","urlcount","totalcount","wordLen","Random Number","Rank"
"travaux",2.00,3.00,7,6123.00,1523
"miel",3.00,3.00,4,4119.00,1523
"constitue",3.00,3.00,9,7954.00,1523
"catholique",2.00,3.00,10,8665.00,1523
"cana",3.00,3.00,4,9077.00,1523
"danse",3.00,3.00,5,9962.00,1523
"kami",2.00,3.00,4,4263.00,1523
"raison",3.00,3.00,6,6982.00,1523
"serres",2.00,3.00,6,6307.00,1523
"choix",1.00,3.00,5,1778.00,1523
"toison",1.00,3.00,6,4696.00,1523
"destin",3.00,3.00,6,9044.00,1523
"mordicus",3.00,3.00,8,3770.00,1523
"tomé",3.00,3.00,4,1121.00,1523
"bourguignon",3.00,3.00,11,6262.00,1523
"crise",3.00,3.00,5,3032.00,1523
"chauffeuse",3.00,3.00,10,4909.00,1523
"monotones",2.00,3.00,9,8017.00,1523
"golfe",2.00,3.00,5,6088.00,1523
"monta",3.00,3.00,5,3009.00,1523
"soutenons",1.00,3.00,9,9147.00,1523
"paysannes",3.00,3.00,9,6365.00,1523
"crèmes",3.00,3.00,6,8613.00,1523
"ratel",2.00,3.00,5,2615.00,1523
"agence",3.00,3.00,6,1045.00,1523
"conduite",3.00,3.00,8,153.00,1523
"flagrante",3.00,3.00,9,6944.00,1523
"bravoure",3.00,3.00,8,8836.00,1523
"brun",2.00,3.00,4,1220.00,1523
"gdyż",1.00,3.00,4,3051.00,1523
"filets",2.00,3.00,6,3454.00,1523
"brille",3.00,3.00,6,2972.00,1523
"cri",1.00,3.00,3,8492.00,1523
"chocolat",2.00,3.00,8,7370.00,1523
"cria",3.00,3.00,4,1945.00,1523
"flacon",2.00,3.00,6,2006.00,1523
"illustrée",3.00,3.00,9,4567.00,1523
"rancune",3.00,3.00,7,8478.00,1523
"croquette",3.00,3.00,9,2330.00,1523
"personnages",2.00,3.00,11,7424.00,1523
"rectale",1.00,3.00,7,3384.00,1523
"quels",3.00,3.00,5,9558.00,1523
"lasagne",3.00,3.00,7,2599.00,1523
"agricoles",3.00,3.00,9,7393.00,1523
"famille",2.00,3.00,7,5540.00,1523
"indépendante",2.00,3.00,12,2573.00,1523
"permet",3.00,3.00,6,2921.00,1523
"utilise",3.00,3.00,7,8079.00,1523
"topo",3.00,3.00,4,7727.00,1523
"souteneurs",1.00,3.00,10,720.00,1523
"lasse",3.00,3.00,5,3816.00,1523
"lieux",2.00,3.00,5,1396.00,1523
"rudimentaire",2.00,3.00,12,3910.00,1523
"existe",2.00,3.00,6,4531.00,1523
"bourgeon",3.00,3.00,8,1175.00,1523
"amont",2.00,3.00,5,5705.00,1523
"brui",3.00,3.00,4,7027.00,1523
"fis",1.00,3.00,3,1981.00,1523
"boulimique",1.00,3.00,10,9586.00,1523
"firman",3.00,3.00,6,9352.00,1523
"pense",2.00,3.00,5,3497.00,1523
"espagnol",2.00,2.00,8,7347.00,1524
"gouvernement",2.00,2.00,12,4657.00,1524
"hable",2.00,2.00,5,5241.00,1524
"ghilde",2.00,2.00,6,4916.00,1524
"Girard",2.00,2.00,6,8159.00,1524
"dois",2.00,2.00,4,9044.00,1524
"diplomatique",2.00,2.00,12,3017.00,1524
"contemporains",2.00,2.00,13,4663.00,1524
"gouvernance",1.00,2.00,11,9367.00,1524
"ensuite",2.00,2.00,7,7374.00,1524
"donc",2.00,2.00,4,8988.00,1524
"diverses",2.00,2.00,8,7800.00,1524
"gentil",2.00,2.00,6,8886.00,1524
"entame",2.00,2.00,6,4554.00,1524
"matinal",2.00,2.00,7,7250.00,1524
"griffe",1.00,2.00,6,5637.00,1524
"marinier",2.00,2.00,8,6262.00,1524
"étaient",2.00,2.00,7,4674.00,1524
"grossi",2.00,2.00,6,8797.00,1524
"engager",2.00,2.00,7,2703.00,1524
"marte",2.00,2.00,5,3876.00,1524
"controverses",2.00,2.00,12,4325.00,1524
"contemporain",1.00,2.00,12,7477.00,1524
"entrées",2.00,2.00,7,7708.00,1524
"engagés",1.00,2.00,7,9171.00,1524
"générale",1.00,2.00,8,5703.00,1524
"escobar",2.00,2.00,7,4205.00,1524
"contribuant",2.00,2.00,11,5543.00,1524
"dominos",2.00,2.00,7,4278.00,1524
"dissions",1.00,2.00,8,3190.00,1524
"méditation",1.00,2.00,10,9895.00,1524
"contactez",1.00,2.00,9,8046.00,1524
"grammaticale",1.00,2.00,12,6757.00,1524
"gaule",1.00,2.00,5,7202.00,1524
"génératrices",2.00,2.00,12,9230.00,1524
"mercure",1.00,2.00,7,8464.00,1524
"envoyées",2.00,2.00,8,5728.00,1524
"distribué",1.00,2.00,9,6072.00,1524
"êtes",2.00,2.00,4,9309.00,1524
"fusain",2.00,2.00,6,7652.00,1524
"ganser",2.00,2.00,6,3848.00,1524
"généralement",1.00,2.00,12,9342.00,1524
"galop",2.00,2.00,5,3917.00,1524
"menées",1.00,2.00,6,5648.00,1524
"distribuer",2.00,2.00,10,2321.00,1524
"mène",2.00,2.00,4,5694.00,1524
"étranger",2.00,2.00,8,1572.00,1524
"économiques",1.00,2.00,11,8331.00,1524
"immédiat",1.00,2.00,8,9101.00,1524
"écologique",1.00,2.00,10,3084.00,1524
"dernière",2.00,2.00,8,2239.00,1524
"fille",2.00,2.00,5,2583.00,1524
"inédites",2.00,2.00,8,2321.00,1524
"fameux",1.00,2.00,6,8845.00,1524
"innocente",2.00,2.00,9,9247.00,1524
"falaises",2.00,2.00,8,2131.00,1524
"laisse",1.00,2.00,6,7312.00,1524
"demain",2.00,2.00,6,9069.00,1524
"efficace",1.00,2.00,8,3190.00,1524
"instructeurs",1.00,2.00,12,2992.00,1524
"Lachapelle",2.00,2.00,10,3326.00,1524
"instructrice",2.00,2.00,12,5925.00,1524
"département",2.00,2.00,11,4431.00,1524
"dessinait",2.00,2.00,9,3645.00,1524
"forêt",2.00,2.00,5,7834.00,1524
"libration",1.00,2.00,9,8119.00,1524
"liberté",2.00,2.00,7,5482.00,1524
"flacons",2.00,2.00,7,5407.00,1524
"importants",2.00,2.00,10,6273.00,1524
"fanatique",1.00,2.00,9,9000.00,1524
"imprimée",1.00,2.00,8,3217.00,1524
"écran",1.00,2.00,5,3800.00,1524
"désirée",1.00,2.00,7,6375.00,1524
"faisons",1.00,2.00,7,9367.00,1524
"criminalité",1.00,2.00,11,4311.00,1524
"indépendant",1.00,2.00,11,6433.00,1524
"croc",2.00,2.00,4,3.00,1524
"faite",2.00,2.00,5,1068.00,1524
"imposant",2.00,2.00,8,592.00,1524
"ferme",2.00,2.00,5,532.00,1524
"écrivains",2.00,2.00,9,613.00,1524
"déclaration",1.00,2.00,11,239.00,1524
"jubile",2.00,2.00,6,235.00,1524
"favela",1.00,2.00,6,5797.00,1524
"journée",2.00,2.00,7,9315.00,1524
"déjantée",1.00,2.00,8,3473.00,1524
"debout",1.00,2.00,6,8606.00,1524
"invité",2.00,2.00,6,967.00,1524
"japonaise",2.00,2.00,9,5965.00,1524
"jerez",2.00,2.00,5,3839.00,1524
"débats",2.00,2.00,6,5815.00,1524
"jésus",2.00,2.00,5,4491.00,1524
"jeux",2.00,2.00,4,1984.00,1524
"deuxième",2.00,2.00,8,4860.00,1524
"ferré",2.00,2.00,5,5152.00,1524
"feutre",2.00,2.00,6,8860.00,1524
"imaginaire",2.00,2.00,10,1742.00,1524
"écrit",1.00,2.00,5,9099.00,1524
"fatales",2.00,2.00,7,5786.00,1524
"défi",2.00,2.00,4,9019.00,1524
"interprètes",1.00,2.00,11,923.00,1524
"effectif",1.00,2.00,8,4945.00,1524
"dancings",1.00,2.00,8,1371.00,1524
"kullanıp",1.00,2.00,8,2960.00,1524
"kir",2.00,2.00,3,8914.00,1524
"krak",2.00,2.00,4,6809.00,1524
"intrigant",2.00,2.00,9,6701.00,1524
"dedans",2.00,2.00,6,532.00,1524
"découvre",1.00,2.00,8,2093.00,1524
"investissements",2.00,2.00,15,2012.00,1524
"cura",2.00,2.00,4,5931.00,1524
"fiancée",2.00,2.00,7,3177.00,1524
"hermandad",2.00,2.00,9,5283.00,1524
"liégeois",2.00,2.00,8,8421.00,1524
"dressoir",2.00,2.00,8,8579.00,1524
"évaluation",1.00,2.00,10,5865.00,1524
"corse",2.00,2.00,5,8696.00,1524
"francien",2.00,2.00,8,461.00,1524
"havent",2.00,2.00,6,7055.00,1524
"dieu",2.00,2.00,4,3075.00,1524
"haut",2.00,2.00,4,6601.00,1524
"lutte",2.00,2.00,5,7294.00,1524
"heureux",1.00,2.00,7,471.00,1524
"Françaises",1.00,2.00,10,7100.00,1524
"luth",2.00,2.00,4,3689.00,1524
"hippy",2.00,2.00,5,5163.00,1524
"frais",1.00,2.00,5,3057.00,1524
"herbes",2.00,2.00,6,9615.00,1524
"coquin",1.00,2.00,6,7406.00,1524
"manteau",2.00,2.00,7,726.00,1524
"étude",2.00,2.00,5,9216.00,1524
"coopérative",2.00,2.00,11,3150.00,1524
"hadith",2.00,2.00,6,9197.00,1524
"manie",2.00,2.00,5,6661.00,1524
"eut",2.00,2.00,3,4590.00,1524
"haler",2.00,2.00,5,8241.00,1524
"hosanna",2.00,2.00,7,4069.00,1524
"malgracieux",2.00,2.00,11,7999.00,1524
"frites",1.00,2.00,6,2821.00,1524
"frère",2.00,2.00,5,3178.00,1524
"hattı",1.00,2.00,5,8450.00,1524
"digitales",2.00,2.00,9,781.00,1524
"drame",1.00,2.00,5,8775.00,1524
"copia",2.00,2.00,5,9801.00,1524
"litanie",2.00,2.00,7,4893.00,1524
"extrait",2.00,2.00,7,4652.00,1524
"localement",1.00,2.00,10,1791.00,1524
"hybrides",1.00,2.00,8,8411.00,1524
"façade",2.00,2.00,6,6149.00,1524
"lits",2.00,2.00,4,8674.00,1524
"hiver",2.00,2.00,5,5119.00,1524
"facilement",2.00,2.00,10,803.00,1524
"exposant",1.00,2.00,8,351.00,1524
"hymne",2.00,2.00,5,7549.00,1524
"détour",2.00,2.00,6,7250.00,1524
"détective",1.00,2.00,9,2401.00,1524
"détaillé",1.00,2.00,8,167.00,1524
"illustré",2.00,2.00,8,2823.00,1524
"liges",1.00,2.00,5,7551.00,1524
"foc",2.00,2.00,3,698.00,1524
"courtes",2.00,2.00,7,9468.00,1524
"étrangères",2.00,2.00,10,6081.00,1524
"hôtel",2.00,2.00,5,9828.00,1524
"loupe",2.00,2.00,5,4023.00,1524
"loulou",2.00,2.00,6,1611.00,1524
"édité",1.00,2.00,5,4701.00,1524
"dynastie",2.00,2.00,8,9620.00,1524
"folksongs",1.00,2.00,9,9313.00,1524
"fondation",2.00,2.00,9,141.00,1524
"expresse",2.00,2.00,8,2239.00,1524
"loisirs",1.00,2.00,7,3044.00,1524
"dysenterie",2.00,2.00,10,3745.00,1524
"émail",2.00,2.00,5,5525.00,1524
"paranoïde",2.00,2.00,9,4279.00,1524
"lofs",2.00,2.00,4,2093.00,1524
"exceptionnel",2.00,2.00,12,3824.00,1524
"courtage",2.00,2.00,8,7099.00,1524
"références",2.00,2.00,10,7359.00,1524
"raciale",2.00,2.00,7,3838.00,1524
"rétrospective",1.00,2.00,13,8270.00,1524
"belette",2.00,2.00,7,8481.00,1524
"Bentz",2.00,2.00,5,26.00,1524
"benzines",2.00,2.00,8,5279.00,1524
"berner",2.00,2.00,6,4420.00,1524
"bidon",2.00,2.00,5,7152.00,1524
"requins",1.00,2.00,7,8605.00,1524
"réponse",1.00,2.00,7,2558.00,1524
"blatte",2.00,2.00,6,7462.00,1524
"rencontres",2.00,2.00,10,4825.00,1524
"będą",1.00,2.00,4,180.00,1524
"réfèrent",2.00,2.00,8,2266.00,1524
"réunit",1.00,2.00,6,3681.00,1524
"bordes",2.00,2.00,6,5188.00,1524
"botes",2.00,2.00,5,7144.00,1524
"boulangé",2.00,2.00,8,4687.00,1524
"recherches",2.00,2.00,10,2731.00,1524
"recevrez",1.00,2.00,8,2737.00,1524
"recevoir",2.00,2.00,8,2225.00,1524
"brésil",2.00,2.00,6,7334.00,1524
"raina",2.00,2.00,5,8579.00,1524
"brocoli",2.00,2.00,7,1488.00,1524
"brouillard",1.00,2.00,10,9048.00,1524
"autrement",2.00,2.00,9,8368.00,1524
"Boivin",1.00,2.00,6,1234.00,1524
"sainte",2.00,2.00,6,2965.00,1524
"peux",1.00,2.00,4,7596.00,1524
"sélection",2.00,2.00,9,7125.00,1524
"séjour",1.00,2.00,6,9842.00,1524
"aviaire",1.00,2.00,7,3400.00,1524
"scénariste",2.00,2.00,10,918.00,1524
"saxo",2.00,2.00,4,3095.00,1524
"sauvegarde",2.00,2.00,10,1222.00,1524
"sauvage",2.00,2.00,7,999.00,1524
"sauternes",1.00,2.00,9,7161.00,1524
"satine",2.00,2.00,6,9441.00,1524
"bains",2.00,2.00,5,9410.00,1524
"retrouve",2.00,2.00,8,6424.00,1524
"sais",2.00,2.00,4,2158.00,1524
"quotidiens",2.00,2.00,10,804.00,1524
"bandai",2.00,2.00,6,813.00,1524
"są",2.00,2.00,2,3855.00,1524
"ruelle",2.00,2.00,6,1287.00,1524
"barque",1.00,2.00,6,7757.00,1524
"również",2.00,2.00,7,5673.00,1524
"routard",1.00,2.00,7,4134.00,1524
"bascule",2.00,2.00,7,8292.00,1524
"rocheuse",2.00,2.00,8,6321.00,1524
"batavia",2.00,2.00,7,7932.00,1524
"ricocher",2.00,2.00,8,6072.00,1524
"revient",2.00,2.00,7,7328.00,1524
"saisons",2.00,2.00,7,4191.00,1524
"poli",2.00,2.00,4,1312.00,1524
"bruiner",2.00,2.00,7,5330.00,1524
"pouvoirs",2.00,2.00,8,1679.00,1524
"pouvoir",2.00,2.00,7,4426.00,1524
"cartouches",1.00,2.00,10,4204.00,1524
"potrzebę",1.00,2.00,8,1208.00,1524
"potlatch",2.00,2.00,8,6973.00,1524
"possibilités",2.00,2.00,12,4591.00,1524
"castel",1.00,2.00,6,3963.00,1524
"porche",2.00,2.00,6,7548.00,1524
"cavalerie",2.00,2.00,9,4600.00,1524
"ponts",1.00,2.00,5,625.00,1524
"caris",2.00,2.00,5,5034.00,1524
"polit",2.00,2.00,5,7586.00,1524
"présentées",2.00,2.00,10,3633.00,1524
"polaire",2.00,2.00,7,2681.00,1524
"pointes",2.00,2.00,7,7268.00,1524
"pointe",2.00,2.00,6,2675.00,1524
"podologie",2.00,2.00,9,2236.00,1524
"pochettes",1.00,2.00,9,1469.00,1524
"černý",1.00,2.00,5,7022.00,1524
"certaine",2.00,2.00,8,7982.00,1524
"plantes",1.00,2.00,7,371.00,1524
"plafonds",2.00,2.00,8,7311.00,1524
"chanceux",1.00,2.00,8,1764.00,1524
"pfft",2.00,2.00,4,3663.00,1524
"ceci",1.00,2.00,4,8459.00,1524
"proposons",2.00,2.00,9,4667.00,1524
"quotidienne",1.00,2.00,11,5526.00,1524
"quelque",1.00,2.00,7,3488.00,1524
"quarante",2.00,2.00,8,9651.00,1524
"puni",1.00,2.00,4,7001.00,1524
"punaises",2.00,2.00,8,7589.00,1524
"puisque",2.00,2.00,7,6987.00,1524
"publiques",1.00,2.00,9,2420.00,1524
"publié",2.00,2.00,6,7795.00,1524
"publie",1.00,2.00,6,8444.00,1524
"bureaux",2.00,2.00,7,8425.00,1524
"publiciste",2.00,2.00,10,6573.00,1524
"carne",2.00,2.00,5,8525.00,1524
"caddy",2.00,2.00,5,9636.00,1524
"sert",1.00,2.00,4,5177.00,1524
"propos",2.00,2.00,6,4305.00,1524
"promouvoir",2.00,2.00,10,6189.00,1524
"produire",1.00,2.00,8,1245.00,1524
"problème",2.00,2.00,8,9646.00,1524
"privée",1.00,2.00,6,731.00,1524
"prises",2.00,2.00,6,2923.00,1524
"priori",2.00,2.00,6,1177.00,1524
"primo",1.00,2.00,5,4886.00,1524
"primitifs",1.00,2.00,9,6267.00,1524
"capa",2.00,2.00,4,7582.00,1524
"capela",1.00,2.00,6,1376.00,1524
"psychoses",1.00,2.00,9,4433.00,1524
"alun",2.00,2.00,4,5805.00,1524
"tiré",2.00,2.00,4,9758.00,1524
"użytkowników",1.00,2.00,12,4160.00,1524
"africain",1.00,2.00,8,3153.00,1524
"agglomération",2.00,2.00,13,5270.00,1524
"agit",2.00,2.00,4,5244.00,1524
"aigre",2.00,2.00,5,2187.00,1524
"aiment",2.00,2.00,6,4911.00,1524
"tua",2.00,2.00,3,4016.00,1524
"trouvé",2.00,2.00,6,2756.00,1524
"trouve",2.00,2.00,6,7770.00,1524
"trommels",2.00,2.00,8,9797.00,1524
"venter",2.00,2.00,6,1581.00,1524
"traveling",2.00,2.00,9,4008.00,1524
"ventes",1.00,2.00,6,5542.00,1524
"amadou",2.00,2.00,6,96.00,1524
"trama",1.00,2.00,5,6695.00,1524
"amateurisme",2.00,2.00,11,4997.00,1524
"tourne",2.00,2.00,6,3661.00,1524
"Amérique",2.00,2.00,8,5541.00,1524
"torturas",2.00,2.00,8,5339.00,1524
"amis",2.00,2.00,4,9930.00,1524
"topique",2.00,2.00,7,9829.00,1524
"tonnerre",2.00,2.00,8,2537.00,1524
"tomber",1.00,2.00,6,4091.00,1524
"avantage",2.00,2.00,8,6732.00,1524
"triste",2.00,2.00,6,8977.00,1524
"visiter",2.00,2.00,7,6516.00,1524
"abrupte",2.00,2.00,7,8162.00,1524
"accès",2.00,2.00,5,7761.00,1524
"yearlings",2.00,2.00,9,2386.00,1524
"accueil",2.00,2.00,7,918.00,1524
"acheteurs",1.00,2.00,9,6414.00,1524
"webers",1.00,2.00,6,7132.00,1524
"wagon",2.00,2.00,5,4509.00,1524
"vraiment",2.00,2.00,8,5749.00,1524
"vraie",2.00,2.00,5,5029.00,1524
"vrai",2.00,2.00,4,2559.00,1524
"voulu",2.00,2.00,5,1230.00,1524
"venir",2.00,2.00,5,1538.00,1524
"volante",2.00,2.00,7,2924.00,1524
"anches",1.00,2.00,6,4966.00,1524
"visita",1.00,2.00,6,6332.00,1524
"visant",1.00,2.00,6,5741.00,1524
"vidas",2.00,2.00,5,7117.00,1524
"victorien",1.00,2.00,9,5083.00,1524
"victoire",2.00,2.00,8,6800.00,1524
"veux",2.00,2.00,4,8771.00,1524
"actualité",2.00,2.00,9,4042.00,1524
"verser",2.00,2.00,6,9359.00,1524
"vermet",2.00,2.00,6,7747.00,1524
"véritable",1.00,2.00,9,6831.00,1524
"vergne",2.00,2.00,6,2981.00,1524
"volte",1.00,2.00,5,1968.00,1524
"sotte",2.00,2.00,5,9920.00,1524
"tirez",2.00,2.00,5,2643.00,1524
"subie",1.00,2.00,5,4302.00,1524
"arrivé",2.00,2.00,6,9482.00,1524
"ars",2.00,2.00,3,2718.00,1524
"strie",2.00,2.00,5,6762.00,1524
"artık",1.00,2.00,5,534.00,1524
"stemm",2.00,2.00,5,3179.00,1524
"stationner",1.00,2.00,10,3301.00,1524
"stadhouder",2.00,2.00,10,1171.00,1524
"assis",1.00,2.00,5,6952.00,1524
"associes",2.00,2.00,8,998.00,1524
"succès",2.00,2.00,6,2411.00,1524
"atmosphères",2.00,2.00,11,3410.00,1524
"suivant",2.00,2.00,7,682.00,1524
"sorte",2.00,2.00,5,5359.00,1524
"Sorel",2.00,2.00,5,5639.00,1524
"attentats",1.00,2.00,9,9521.00,1524
"Auclair",2.00,2.00,7,7997.00,1524
"aucune",2.00,2.00,6,1934.00,1524
"sombra",2.00,2.00,6,7875.00,1524
"auprès",2.00,2.00,6,2440.00,1524
"signées",2.00,2.00,7,2891.00,1524
"signale",2.00,2.00,7,4064.00,1524
"sèvres",2.00,2.00,6,3132.00,1524
"servie",2.00,2.00,6,4651.00,1524
"souvent",2.00,2.00,7,3634.00,1524
"antichambre",1.00,2.00,11,6439.00,1524
"ancien",2.00,2.00,6,2830.00,1524
"tigre",2.00,2.00,5,8354.00,1524
"tiendra",2.00,2.00,7,4792.00,1524
"thème",2.00,2.00,5,2539.00,1524
"anis",1.00,2.00,4,477.00,1524
"tercer",1.00,2.00,6,1704.00,1524
"tenues",2.00,2.00,6,8366.00,1524
"annonce",2.00,2.00,7,2717.00,1524
"tenir",1.00,2.00,5,9948.00,1524
"annuel",2.00,2.00,6,1229.00,1524
"annulation",2.00,2.00,10,9198.00,1524
"arnica",2.00,2.00,6,2663.00,1524
"télévision",1.00,2.00,10,6824.00,1524
"regardez",1.00,2.00,8,5887.00,1524
"tatouage",2.00,2.00,8,8467.00,1524
"taras",2.00,2.00,5,639.00,1524
"synode",2.00,2.00,6,4300.00,1524
"apporter",2.00,2.00,8,8420.00,1524
"sut",1.00,2.00,3,4329.00,1524
"suri",1.00,2.00,4,9124.00,1524
"suprême",2.00,2.00,7,7142.00,1524
"supportons",1.00,2.00,10,8555.00,1524
"suivi",2.00,2.00,5,7680.00,1524
"architecturale",2.00,2.00,14,2283.00,1524
"suivants",2.00,2.00,8,1001.00,1524
"témoignage",2.00,2.00,10,8435.00,1524
"partenaires",2.00,2.00,11,8787.00,1524
"nécessaire",2.00,2.00,10,3139.00,1524
"monter",2.00,2.00,6,501.00,1524
"conférences",2.00,2.00,11,6482.00,1524
"nécessité",1.00,2.00,9,2240.00,1524
"nègre",2.00,2.00,5,3464.00,1524
"moka",2.00,2.00,4,5820.00,1524
"chlorophylle",1.00,2.00,12,1830.00,1524
"pagodes",1.00,2.00,7,8144.00,1524
"clairement",2.00,2.00,10,2400.00,1524
"concerné",2.00,2.00,8,3348.00,1524
"parlements",2.00,2.00,10,5222.00,1524
"chiquer",2.00,2.00,7,6966.00,1524
"minas",2.00,2.00,5,5050.00,1524
"moita",1.00,2.00,5,8474.00,1524
"cinq",2.00,2.00,4,890.00,1524
"modale",2.00,2.00,6,7454.00,1524
"participantes",2.00,2.00,13,7052.00,1524
"Nfs",1.00,2.00,3,7789.00,1524
"classique",2.00,2.00,9,6321.00,1524
"connaissance",2.00,2.00,12,3609.00,1524
"chia",2.00,2.00,4,1450.00,1524
"connu",1.00,2.00,5,9426.00,1524
"opte",2.00,2.00,4,9473.00,1524
"consacré",2.00,2.00,8,774.00,1524
"clochard",2.00,2.00,8,1071.00,1524
"colonne",2.00,2.00,7,6155.00,1524
"passé",2.00,2.00,5,8959.00,1524
"passerelle",2.00,2.00,10,8371.00,1524
"chinois",2.00,2.00,7,2447.00,1524
"chroniques",2.00,2.00,10,4758.00,1524
"myrte",2.00,2.00,5,8424.00,1524
"mure",2.00,2.00,4,5825.00,1524
"cię",1.00,2.00,3,4183.00,1524
"compte",2.00,2.00,6,5894.00,1524
"ouvrages",1.00,2.00,8,3845.00,1524
"mystérieuse",1.00,2.00,11,9294.00,1524
"comput",2.00,2.00,6,1803.00,1524
"complètement",2.00,2.00,12,9562.00,1524
"może",2.00,2.00,4,1340.00,1524
"ouvert",2.00,2.00,6,7849.00,1524
"pana",2.00,2.00,4,5463.00,1524
"Nuis",2.00,2.00,4,1515.00,1524
"complément",1.00,2.00,10,8114.00,1524
"orgue",1.00,2.00,5,8532.00,1524
"mortel",2.00,2.00,6,1943.00,1524
"neurochirurgie",2.00,2.00,14,9965.00,1524
"orthodoxie",2.00,2.00,10,1005.00,1524
"parfums",2.00,2.00,7,8900.00,1524
"choristes",2.00,2.00,9,718.00,1524
"osa",2.00,2.00,3,1107.00,1524
"chrono",2.00,2.00,6,8996.00,1524
"condé",1.00,2.00,5,7262.00,1524
"chroniqueur",2.00,2.00,11,1169.00,1524
"concurrentes",2.00,2.00,12,6113.00,1524
"parallèlement",1.00,2.00,13,1464.00,1524
"osmose",1.00,2.00,6,3798.00,1524
"parada",2.00,2.00,6,5942.00,1524
"narra",2.00,2.00,5,9604.00,1524
"paria",2.00,2.00,5,6909.00,1524
"paré",2.00,2.00,4,7264.00,1524
"nouveaux",2.00,2.00,8,6850.00,1524
"pathologie",2.00,2.00,10,5853.00,1524
"conserver",1.00,2.00,9,818.00,1524
"pavois",2.00,2.00,6,2331.00,1524
"micas",1.00,2.00,5,704.00,1524
"château",2.00,2.00,7,7661.00,1524
"officielle",1.00,2.00,10,9121.00,1524
"colle",2.00,2.00,5,1082.00,1524
"chanteurs",1.00,2.00,9,569.00,1524
"migrateur",2.00,2.00,9,2776.00,1524
"odeur",2.00,2.00,5,112.00,1524
"charmes",2.00,2.00,7,4866.00,1524
"perché",1.00,2.00,6,2947.00,1524
"charlottes",1.00,2.00,10,9305.00,1524
"nombreux",2.00,2.00,8,8322.00,1524
"chantre",2.00,2.00,7,3976.00,1524
"construire",1.00,2.00,10,1884.00,1524
"obstine",2.00,2.00,7,4807.00,1524
"milosević",2.00,2.00,9,385.00,1524
"človekovih",1.00,2.00,10,6343.00,1524
"numéroté",1.00,2.00,8,6729.00,1524
"colombine",2.00,2.00,9,8274.00,1524
"oiseaux",2.00,2.00,7,671.00,1524
"collectionneurs",1.00,2.00,15,7303.00,1524
"objet",2.00,2.00,5,5032.00,1524
"autofocus",1.00,1.00,9,6420.00,1525
"attentat",1.00,1.00,8,6663.00,1525
"commercialisés",1.00,1.00,14,6418.00,1525
"antisociale",1.00,1.00,11,3396.00,1525
"antihéros",1.00,1.00,9,1647.00,1525
"antirouille",1.00,1.00,11,429.00,1525
"attente",1.00,1.00,7,9312.00,1525
"commerciaux",1.00,1.00,11,6580.00,1525
"collines",1.00,1.00,8,8067.00,1525
"aubade",1.00,1.00,6,4505.00,1525
"duale",1.00,1.00,5,4489.00,1525
"duce",1.00,1.00,4,7975.00,1525
"corne",1.00,1.00,5,9635.00,1525
"dû",1.00,1.00,2,7814.00,1525
"cordonnier",1.00,1.00,10,9814.00,1525
"działaniach",1.00,1.00,11,3935.00,1525
"działaniem",1.00,1.00,10,6434.00,1525
"apostille",1.00,1.00,9,7536.00,1525
"attenta",1.00,1.00,7,4671.00,1525
"coopérant",1.00,1.00,9,5595.00,1525
"automne",1.00,1.00,7,560.00,1525
"dolent",1.00,1.00,6,8781.00,1525
"aperçu",1.00,1.00,6,8659.00,1525
"convenance",1.00,1.00,10,1369.00,1525
"animateur",1.00,1.00,9,7609.00,1525
"animaux",1.00,1.00,7,2491.00,1525
"cornette",1.00,1.00,8,4035.00,1525
"auraient",1.00,1.00,8,1881.00,1525
"authentiquement",1.00,1.00,15,4777.00,1525
"doigts",1.00,1.00,6,2501.00,1525
"dysplasie",1.00,1.00,9,5954.00,1525
"complète",1.00,1.00,8,7323.00,1525
"animisme",1.00,1.00,8,1776.00,1525
"andropause",1.00,1.00,10,6204.00,1525
"communautaire",1.00,1.00,13,5878.00,1525
"augmente",1.00,1.00,8,3484.00,1525
"annoncent",1.00,1.00,9,6679.00,1525
"collège",1.00,1.00,7,2668.00,1525
"compati",1.00,1.00,7,578.00,1525
"dynamique",1.00,1.00,9,5514.00,1525
"cordier",1.00,1.00,7,9694.00,1525
"apparat",1.00,1.00,7,3101.00,1525
"annota",1.00,1.00,6,5791.00,1525
"działań",1.00,1.00,7,1785.00,1525
"convenu",1.00,1.00,7,2272.00,1525
"colley",1.00,1.00,6,1342.00,1525
"complètes",1.00,1.00,9,7926.00,1525
"convergera",1.00,1.00,10,5729.00,1525
"complémentaires",1.00,1.00,15,9751.00,1525
"assurément",1.00,1.00,10,9139.00,1525
"doler",1.00,1.00,5,2565.00,1525
"attachement",1.00,1.00,11,3937.00,1525
"aristocratie",1.00,1.00,12,8793.00,1525
"colloques",1.00,1.00,9,7980.00,1525
"dormir",1.00,1.00,6,3249.00,1525
"copain",1.00,1.00,6,5132.00,1525
"Domey",1.00,1.00,5,7306.00,1525
"astronautes",1.00,1.00,11,9479.00,1525
"arrêts",1.00,1.00,6,2882.00,1525
"arriva",1.00,1.00,6,2582.00,1525
"astrale",1.00,1.00,7,6680.00,1525
"comédie",1.00,1.00,7,2410.00,1525
"attachés",1.00,1.00,8,4065.00,1525
"assurent",1.00,1.00,8,5922.00,1525
"atteinte",1.00,1.00,8,5205.00,1525
"combattant",1.00,1.00,10,3584.00,1525
"corder",1.00,1.00,6,4292.00,1525
